employee,time,tenure,quit,role,avg_hourly_wage,dma,restaurant,restaurant_cat
141,2019-4,29,False,Wait-Staff (Tipped),14.41680942,AUSTIN,15,Casual Dining
141,2019-5,30,False,Wait-Staff (Tipped),14.30737071,AUSTIN,15,Casual Dining
142,2017-1,1,False,Dishwasher,14.85101126,AUSTIN,3,Casual Dining
142,2017-10,10,False,Dishwasher,12.72780191,AUSTIN,3,Casual Dining
142,2017-11,11,False,Dishwasher,13.5795062,AUSTIN,3,Casual Dining
142,2017-12,12,False,Dishwasher,15.57509157,AUSTIN,3,Casual Dining
142,2017-2,2,False,Dishwasher,15.03299838,AUSTIN,3,Casual Dining
142,2017-3,3,False,Dishwasher,15.84966256,AUSTIN,3,Casual Dining
142,2017-4,4,False,Dishwasher,14.85074443,AUSTIN,3,Casual Dining
142,2017-5,5,False,Dishwasher,17.04750341,AUSTIN,3,Casual Dining
142,2017-6,6,False,Dishwasher,14.38201442,AUSTIN,3,Casual Dining
142,2017-7,7,False,Dishwasher,14.49566543,AUSTIN,3,Casual Dining
142,2017-8,8,False,Line Cook,14.48290114,AUSTIN,3,Casual Dining
142,2017-9,9,False,Line Cook,15.5901069,AUSTIN,3,Casual Dining
142,2018-1,13,False,Line Cook,14.19612853,AUSTIN,3,Casual Dining
142,2018-10,22,False,Line Cook,16.98057515,AUSTIN,3,Casual Dining
142,2018-11,23,False,Line Cook,14.20907597,AUSTIN,3,Casual Dining
142,2018-12,24,False,Line Cook,17.1806018,AUSTIN,3,Casual Dining
142,2018-2,14,False,Line Cook,15.05074271,AUSTIN,3,Casual Dining
142,2018-3,15,False,Line Cook,14.20522356,AUSTIN,3,Casual Dining
142,2018-4,16,False,Line Cook,14.57756645,AUSTIN,3,Casual Dining
142,2018-5,17,False,Line Cook,15.93216362,AUSTIN,3,Casual Dining
142,2018-6,18,False,Line Cook,12.96628829,AUSTIN,3,Casual Dining
142,2018-7,19,False,Line Cook,15.41256716,AUSTIN,3,Casual Dining
142,2018-8,20,False,Line Cook,15.58554187,AUSTIN,3,Casual Dining
142,2018-9,21,False,Line Cook,14.78071943,AUSTIN,3,Casual Dining
142,2019-1,25,False,Line Cook,15.04767069,AUSTIN,3,Casual Dining
142,2019-2,26,False,Line Cook,15.38648007,AUSTIN,3,Casual Dining
142,2019-3,27,False,Line Cook,16.92105435,AUSTIN,3,Casual Dining
142,2019-4,28,False,Line Cook,17.01697741,AUSTIN,3,Casual Dining
142,2019-5,29,False,Prep Cook,13.96379956,AUSTIN,3,Casual Dining
143,2017-10,9,False,Line Cook,14.52533506,AUSTIN,7,Casual Dining
143,2017-11,10,False,Line Cook,15.40160204,AUSTIN,7,Casual Dining
143,2017-12,11,False,Line Cook,14.29459082,AUSTIN,7,Casual Dining
143,2017-2,1,False,Line Cook,13.55994354,AUSTIN,7,Casual Dining
143,2017-3,2,False,Line Cook,15.13487013,AUSTIN,7,Casual Dining
143,2017-4,3,False,Line Cook,13.65658941,AUSTIN,7,Casual Dining
143,2017-5,4,False,Line Cook,14.41412098,AUSTIN,7,Casual Dining
143,2017-6,5,False,Line Cook,15.87867139,AUSTIN,7,Casual Dining
143,2017-7,6,False,Line Cook,15.11914024,AUSTIN,7,Casual Dining
143,2017-8,7,False,Line Cook,15.89347152,AUSTIN,7,Casual Dining
143,2017-9,8,False,Line Cook,14.00398681,AUSTIN,7,Casual Dining
143,2018-1,12,False,Line Cook,15.87943384,AUSTIN,7,Casual Dining
143,2018-10,21,False,Line Cook,16.08940251,AUSTIN,7,Casual Dining
143,2018-11,22,False,Line Cook,14.92195926,AUSTIN,7,Casual Dining
143,2018-12,23,False,Line Cook,14.59315713,AUSTIN,7,Casual Dining
143,2018-2,13,False,Line Cook,15.14031074,AUSTIN,7,Casual Dining
143,2018-3,14,False,Line Cook,14.45050059,AUSTIN,7,Casual Dining
143,2018-5,16,False,Line Cook,16.0394491,AUSTIN,7,Casual Dining
143,2018-6,17,False,Line Cook,15.55779091,AUSTIN,7,Casual Dining
143,2018-7,18,False,Line Cook,16.56220099,AUSTIN,7,Casual Dining
143,2018-8,19,False,Line Cook,15.14132707,AUSTIN,7,Casual Dining
143,2018-9,20,False,Line Cook,15.19468793,AUSTIN,7,Casual Dining
143,2019-1,24,False,Line Cook,16.33470853,AUSTIN,7,Casual Dining
144,2017-6,1,False,Prep Cook,14.5045952,DALLAS,12,Casual Dining
144,2017-7,2,False,Prep Cook,15.17403006,DALLAS,12,Casual Dining
144,2017-8,3,False,Prep Cook,13.90811821,DALLAS,12,Casual Dining
144,2017-9,4,False,Prep Cook,15.47798048,DALLAS,12,Casual Dining
145,2018-2,1,False,Bartender (NonTipped),16.01297203,AUSTIN,15,Casual Dining
146,2018-10,3,False,Line Cook,15.50336326,DALLAS,2,Casual Dining
146,2018-11,4,False,Line Cook,17.2006779,DALLAS,2,Casual Dining
146,2018-12,5,False,Line Cook,13.67825936,DALLAS,2,Casual Dining
146,2018-8,1,False,Line Cook,14.75122524,DALLAS,2,Casual Dining
146,2018-9,2,False,Line Cook,16.38055054,DALLAS,2,Casual Dining
146,2019-1,6,False,Line Cook,11.76525183,DALLAS,2,Casual Dining
146,2019-2,7,False,Line Cook,14.464448,DALLAS,2,Casual Dining
146,2019-3,8,False,Line Cook,12.21249933,DALLAS,2,Casual Dining
146,2019-4,9,False,Line Cook,14.88430174,DALLAS,2,Casual Dining
146,2019-5,10,False,Line Cook,15.42255455,DALLAS,2,Casual Dining
147,2018-10,2,False,Line Cook,14.87313624,AUSTIN,25,Casual Dining
147,2018-11,3,False,Line Cook,13.62138603,AUSTIN,25,Casual Dining
147,2018-12,4,False,Line Cook,16.45210227,AUSTIN,25,Casual Dining
147,2018-9,1,False,Line Cook,13.57533688,AUSTIN,25,Casual Dining
147,2019-1,5,False,Line Cook,17.13902026,AUSTIN,25,Casual Dining
147,2019-2,6,False,Line Cook,12.89977222,AUSTIN,25,Casual Dining
147,2019-3,7,False,Line Cook,15.46817184,AUSTIN,25,Casual Dining
147,2019-4,8,False,Line Cook,14.4449714,AUSTIN,25,Casual Dining
147,2019-5,9,False,Line Cook,14.10182538,AUSTIN,25,Casual Dining
148,2018-1,1,True,Line Cook,16.28440482,AUSTIN,1,Casual Dining
148,2014-10,3,False,Line Cook,14.63915284,AUSTIN,9,Casual Dining
148,2014-11,4,False,Line Cook,14.54021824,AUSTIN,9,Casual Dining
148,2014-12,5,False,Line Cook,16.39035148,AUSTIN,9,Casual Dining
148,2014-8,1,False,Line Cook,14.0356139,AUSTIN,9,Casual Dining
148,2014-9,2,False,Line Cook,15.04859583,AUSTIN,9,Casual Dining
148,2015-1,6,False,Line Cook,14.49477791,AUSTIN,9,Casual Dining
148,2015-10,15,False,Line Cook,16.82658548,AUSTIN,9,Casual Dining
148,2015-11,16,False,Line Cook,16.92658247,AUSTIN,9,Casual Dining
148,2015-12,17,False,Line Cook,15.45264904,AUSTIN,9,Casual Dining
148,2015-2,7,False,Line Cook,14.69545878,AUSTIN,9,Casual Dining
148,2015-3,8,False,Line Cook,16.41467484,AUSTIN,9,Casual Dining
148,2015-4,9,False,Line Cook,16.27218653,AUSTIN,9,Casual Dining
148,2015-5,10,False,Line Cook,16.04773258,AUSTIN,9,Casual Dining
148,2015-6,11,False,Line Cook,14.87023532,AUSTIN,9,Casual Dining
148,2015-7,12,False,Line Cook,13.63338685,AUSTIN,9,Casual Dining
148,2015-8,13,False,Line Cook,15.46624575,AUSTIN,9,Casual Dining
148,2015-9,14,False,Line Cook,14.91055091,AUSTIN,9,Casual Dining
148,2016-1,18,False,Line Cook,16.30125637,AUSTIN,9,Casual Dining
148,2016-10,27,False,Line Cook,15.4570496,AUSTIN,9,Casual Dining
148,2016-11,28,False,Line Cook,14.74694658,AUSTIN,9,Casual Dining
148,2016-12,29,False,Line Cook,14.66213713,AUSTIN,9,Casual Dining
148,2016-2,19,False,Line Cook,13.40986324,AUSTIN,9,Casual Dining
148,2016-3,20,False,Line Cook,15.32864741,AUSTIN,9,Casual Dining
148,2016-4,21,False,Line Cook,14.41682548,AUSTIN,9,Casual Dining
148,2016-5,22,False,Line Cook,15.55820236,AUSTIN,9,Casual Dining
148,2016-6,23,False,Line Cook,14.63300607,AUSTIN,9,Casual Dining
148,2016-7,24,False,Line Cook,16.22542777,AUSTIN,9,Casual Dining
148,2016-8,25,False,Line Cook,15.42044798,AUSTIN,9,Casual Dining
148,2016-9,26,False,Line Cook,13.22145421,AUSTIN,9,Casual Dining
148,2017-1,30,False,Line Cook,13.83168821,AUSTIN,9,Casual Dining
148,2017-2,31,False,Line Cook,13.79385266,AUSTIN,9,Casual Dining
148,2017-3,32,False,Line Cook,14.8873351,AUSTIN,9,Casual Dining
148,2017-4,33,False,Line Cook,15.55653171,AUSTIN,9,Casual Dining
148,2017-5,34,False,Line Cook,16.02163766,AUSTIN,9,Casual Dining
148,2017-6,35,False,Line Cook,16.29077074,AUSTIN,9,Casual Dining
148,2017-7,36,False,Line Cook,14.10788236,AUSTIN,9,Casual Dining
148,2018-10,51,False,Line Cook,14.89805509,AUSTIN,9,Casual Dining
148,2018-11,52,False,Line Cook,15.5637978,AUSTIN,9,Casual Dining
148,2018-12,53,False,Line Cook,17.39692069,AUSTIN,9,Casual Dining
148,2018-7,48,False,Line Cook,14.60095874,AUSTIN,9,Casual Dining
148,2018-8,49,False,Line Cook,12.84548608,AUSTIN,9,Casual Dining
148,2018-9,50,False,Line Cook,14.95505446,AUSTIN,9,Casual Dining
148,2019-1,54,False,Line Cook,15.2221054,AUSTIN,9,Casual Dining
148,2019-2,55,False,Line Cook,15.2980296,AUSTIN,9,Casual Dining
148,2019-3,56,False,Line Cook,17.38893405,AUSTIN,9,Casual Dining
148,2019-4,57,False,Line Cook,15.52377074,AUSTIN,9,Casual Dining
148,2019-5,58,False,Line Cook,16.64259127,AUSTIN,9,Casual Dining
148,2017-10,2,False,Line Cook,13.25371707,AUSTIN,21,Casual Dining
148,2017-11,3,False,Line Cook,15.18758326,AUSTIN,21,Casual Dining
148,2017-12,4,False,Line Cook,13.5550925,AUSTIN,21,Casual Dining
148,2017-9,1,False,Line Cook,15.8859562,AUSTIN,21,Casual Dining
148,2018-2,6,False,Line Cook,16.67503924,AUSTIN,21,Casual Dining
148,2018-3,7,False,Line Cook,15.27215476,AUSTIN,21,Casual Dining
148,2018-4,8,True,Line Cook,16.83622083,AUSTIN,21,Casual Dining
149,2016-1,1,False,Line Cook,14.49281773,DALLAS,2,Casual Dining
149,2016-10,10,False,Line Cook,13.75354865,DALLAS,2,Casual Dining
149,2016-11,11,False,Line Cook,16.22312702,DALLAS,2,Casual Dining
149,2016-12,12,False,Line Cook,16.4670746,DALLAS,2,Casual Dining
149,2016-2,2,False,Line Cook,15.27328412,DALLAS,2,Casual Dining
149,2016-3,3,False,Line Cook,15.30501602,DALLAS,2,Casual Dining
149,2016-4,4,False,Line Cook,14.13512461,DALLAS,2,Casual Dining
149,2016-5,5,False,Line Cook,14.68651082,DALLAS,2,Casual Dining
149,2016-6,6,False,Line Cook,16.02655187,DALLAS,2,Casual Dining
149,2016-7,7,False,Line Cook,16.15767071,DALLAS,2,Casual Dining
149,2016-8,8,False,Line Cook,15.09452565,DALLAS,2,Casual Dining
149,2016-9,9,False,Line Cook,13.6524847,DALLAS,2,Casual Dining
149,2017-1,13,False,Line Cook,14.08461321,DALLAS,2,Casual Dining
149,2017-10,22,False,Line Cook,14.82597174,DALLAS,2,Casual Dining
149,2017-11,23,False,Line Cook,16.20706679,DALLAS,2,Casual Dining
149,2017-12,24,False,Line Cook,15.05924551,DALLAS,2,Casual Dining
149,2017-2,14,False,Line Cook,16.03276956,DALLAS,2,Casual Dining
149,2017-3,15,False,Line Cook,15.14597671,DALLAS,2,Casual Dining
149,2017-4,16,False,Line Cook,16.85018746,DALLAS,2,Casual Dining
149,2017-5,17,False,Line Cook,16.26596681,DALLAS,2,Casual Dining
149,2017-6,18,False,Line Cook,13.70160339,DALLAS,2,Casual Dining
149,2017-7,19,False,Line Cook,15.8744483,DALLAS,2,Casual Dining
149,2017-8,20,False,Line Cook,16.85606783,DALLAS,2,Casual Dining
149,2017-9,21,False,Line Cook,14.66647748,DALLAS,2,Casual Dining
149,2018-1,25,False,Line Cook,12.73324703,DALLAS,2,Casual Dining
149,2018-10,34,False,Line Cook,16.34706048,DALLAS,2,Casual Dining
149,2018-11,35,False,Line Cook,15.48146801,DALLAS,2,Casual Dining
149,2018-12,36,False,Line Cook,14.09241795,DALLAS,2,Casual Dining
149,2018-2,26,False,Line Cook,13.68460594,DALLAS,2,Casual Dining
149,2018-3,27,False,Line Cook,14.90484071,DALLAS,2,Casual Dining
149,2018-4,28,False,Line Cook,15.78607865,DALLAS,2,Casual Dining
149,2018-5,29,False,Line Cook,16.47517542,DALLAS,2,Casual Dining
149,2018-6,30,False,Line Cook,15.53063753,DALLAS,2,Casual Dining
149,2018-7,31,False,Line Cook,15.77341702,DALLAS,2,Casual Dining
149,2018-8,32,False,Line Cook,16.22457494,DALLAS,2,Casual Dining
149,2018-9,33,False,Line Cook,15.40827386,DALLAS,2,Casual Dining
149,2019-1,37,False,Line Cook,15.55739984,DALLAS,2,Casual Dining
149,2019-2,38,False,Line Cook,16.70390613,DALLAS,2,Casual Dining
149,2019-3,39,False,Line Cook,15.1095695,DALLAS,2,Casual Dining
149,2019-4,40,False,Line Cook,14.60251784,DALLAS,2,Casual Dining
149,2019-5,41,False,Line Cook,16.0725121,DALLAS,2,Casual Dining
150,2017-10,8,False,Line Cook,14.63241001,AUSTIN,23,Upscale Casual
150,2017-11,9,False,Line Cook,14.48406024,AUSTIN,23,Upscale Casual
150,2017-12,10,False,Line Cook,12.72252176,AUSTIN,23,Upscale Casual
150,2017-3,1,False,Line Cook,14.01344703,AUSTIN,23,Upscale Casual
150,2017-4,2,False,Line Cook,15.45709118,AUSTIN,23,Upscale Casual
150,2017-5,3,False,Line Cook,13.99082068,AUSTIN,23,Upscale Casual
150,2017-6,4,False,Line Cook,16.04844974,AUSTIN,23,Upscale Casual
150,2017-7,5,False,Line Cook,16.22845748,AUSTIN,23,Upscale Casual
150,2017-8,6,False,Line Cook,16.51149805,AUSTIN,23,Upscale Casual
150,2017-9,7,False,Line Cook,16.00278762,AUSTIN,23,Upscale Casual
150,2018-1,11,False,Line Cook,15.08550547,AUSTIN,23,Upscale Casual
150,2018-10,20,False,Line Cook,15.92126041,AUSTIN,23,Upscale Casual
150,2018-11,21,False,Line Cook,15.53660421,AUSTIN,23,Upscale Casual
150,2018-12,22,False,Line Cook,14.79157087,AUSTIN,23,Upscale Casual
150,2018-2,12,False,Line Cook,14.80102845,AUSTIN,23,Upscale Casual
150,2018-3,13,False,Line Cook,14.89607264,AUSTIN,23,Upscale Casual
150,2018-4,14,False,Line Cook,13.43546616,AUSTIN,23,Upscale Casual
150,2018-5,15,False,Line Cook,15.55272054,AUSTIN,23,Upscale Casual
150,2018-6,16,False,Line Cook,13.31755686,AUSTIN,23,Upscale Casual
150,2018-7,17,False,Line Cook,13.58376415,AUSTIN,23,Upscale Casual
150,2018-8,18,False,Line Cook,17.03823204,AUSTIN,23,Upscale Casual
150,2018-9,19,False,Line Cook,14.33920421,AUSTIN,23,Upscale Casual
150,2019-1,23,False,Line Cook,14.83357668,AUSTIN,23,Upscale Casual
150,2019-2,24,False,Line Cook,15.12265143,AUSTIN,23,Upscale Casual
150,2019-3,25,False,Line Cook,14.76813921,AUSTIN,23,Upscale Casual
150,2019-4,26,False,Line Cook,15.11554442,AUSTIN,23,Upscale Casual
150,2019-5,27,True,Line Cook,14.21224229,AUSTIN,23,Upscale Casual
151,2017-10,8,False,Line Cook,14.59804014,AUSTIN,23,Upscale Casual
151,2017-11,9,False,Line Cook,14.0346007,AUSTIN,23,Upscale Casual
151,2017-12,10,False,Line Cook,14.24085947,AUSTIN,23,Upscale Casual
151,2017-3,1,False,Line Cook,16.03474934,AUSTIN,23,Upscale Casual
151,2017-4,2,False,Line Cook,14.71040727,AUSTIN,23,Upscale Casual
151,2017-5,3,False,Line Cook,14.0267541,AUSTIN,23,Upscale Casual
151,2017-6,4,False,Line Cook,14.32257151,AUSTIN,23,Upscale Casual
151,2017-7,5,False,Line Cook,14.92917818,AUSTIN,23,Upscale Casual
151,2017-8,6,False,Line Cook,13.35518996,AUSTIN,23,Upscale Casual
151,2017-9,7,False,Line Cook,14.69181506,AUSTIN,23,Upscale Casual
151,2018-1,11,False,Line Cook,18.40300625,AUSTIN,23,Upscale Casual
151,2018-10,20,False,Line Cook,14.99005237,AUSTIN,23,Upscale Casual
151,2018-11,21,False,Line Cook,14.77423653,AUSTIN,23,Upscale Casual
151,2018-12,22,False,Line Cook,15.20393425,AUSTIN,23,Upscale Casual
151,2018-2,12,False,Line Cook,13.99543489,AUSTIN,23,Upscale Casual
151,2018-3,13,False,Line Cook,15.86046002,AUSTIN,23,Upscale Casual
151,2018-4,14,False,Line Cook,15.92070791,AUSTIN,23,Upscale Casual
151,2018-5,15,False,Line Cook,15.32973423,AUSTIN,23,Upscale Casual
151,2018-6,16,False,Line Cook,16.06970413,AUSTIN,23,Upscale Casual
151,2018-7,17,False,Line Cook,14.46565387,AUSTIN,23,Upscale Casual
151,2018-8,18,False,Line Cook,15.98940036,AUSTIN,23,Upscale Casual
151,2018-9,19,False,Line Cook,15.4311357,AUSTIN,23,Upscale Casual
151,2019-1,23,False,Line Cook,16.02844355,AUSTIN,23,Upscale Casual
151,2019-2,24,False,Line Cook,14.62067997,AUSTIN,23,Upscale Casual
151,2019-3,25,False,Line Cook,15.83524503,AUSTIN,23,Upscale Casual
151,2019-4,26,False,Line Cook,15.26081629,AUSTIN,23,Upscale Casual
151,2019-5,27,False,Line Cook,14.81867606,AUSTIN,23,Upscale Casual
152,2017-2,1,True,Line Cook,14.75211609,AUSTIN,21,Upscale Casual
152,2017-10,8,False,Line Cook,15.71610779,DALLAS,28,Upscale Casual
152,2017-11,9,False,Line Cook,15.52347254,DALLAS,28,Upscale Casual
152,2017-12,10,False,Line Cook,15.27174451,DALLAS,28,Upscale Casual
152,2017-3,1,False,Line Cook,14.75161833,DALLAS,28,Upscale Casual
152,2017-4,2,False,Line Cook,15.63241962,DALLAS,28,Upscale Casual
152,2017-5,3,False,Line Cook,14.60396048,DALLAS,28,Upscale Casual
152,2017-6,4,False,Line Cook,14.71928135,DALLAS,28,Upscale Casual
152,2017-7,5,False,Line Cook,15.33224575,DALLAS,28,Upscale Casual
152,2017-8,6,False,Line Cook,13.41415912,DALLAS,28,Upscale Casual
152,2017-9,7,False,Line Cook,15.56713859,DALLAS,28,Upscale Casual
152,2018-1,11,False,Line Cook,15.42063342,DALLAS,28,Upscale Casual
152,2018-2,12,False,Line Cook,14.53480367,DALLAS,28,Upscale Casual
152,2018-3,13,False,Line Cook,14.30058365,DALLAS,28,Upscale Casual
152,2018-4,14,False,Line Cook,15.14686859,DALLAS,28,Upscale Casual
152,2018-5,15,False,Line Cook,16.55655594,DALLAS,28,Upscale Casual
152,2018-6,16,False,Line Cook,16.0027558,DALLAS,28,Upscale Casual
152,2018-7,17,True,Line Cook,14.21378106,DALLAS,28,Upscale Casual
153,2017-10,8,False,Line Cook,14.13086193,DALLAS,28,Upscale Casual
153,2017-11,9,False,Line Cook,17.02084573,DALLAS,28,Upscale Casual
153,2017-12,10,False,Line Cook,13.3451179,DALLAS,28,Upscale Casual
153,2017-3,1,False,Line Cook,13.86549069,DALLAS,28,Upscale Casual
153,2017-4,2,False,Line Cook,16.71330603,DALLAS,28,Upscale Casual
153,2017-5,3,False,Line Cook,15.42547187,DALLAS,28,Upscale Casual
153,2017-6,4,False,Line Cook,15.19277346,DALLAS,28,Upscale Casual
153,2017-7,5,False,Line Cook,15.88813755,DALLAS,28,Upscale Casual
153,2017-8,6,False,Line Cook,15.42401903,DALLAS,28,Upscale Casual
153,2017-9,7,False,Line Cook,14.37616712,DALLAS,28,Upscale Casual
153,2018-1,11,False,Line Cook,13.37097026,DALLAS,28,Upscale Casual
153,2018-10,20,False,Line Cook,15.13920733,DALLAS,28,Upscale Casual
153,2018-11,21,False,Line Cook,13.52612071,DALLAS,28,Upscale Casual
153,2018-12,22,False,Line Cook,16.02509163,DALLAS,28,Upscale Casual
153,2018-2,12,False,Line Cook,16.17842879,DALLAS,28,Upscale Casual
153,2018-3,13,False,Line Cook,13.63032493,DALLAS,28,Upscale Casual
153,2018-4,14,False,Line Cook,15.21122679,DALLAS,28,Upscale Casual
153,2018-5,15,False,Line Cook,14.93447321,DALLAS,28,Upscale Casual
153,2018-6,16,False,Line Cook,13.84584575,DALLAS,28,Upscale Casual
153,2018-7,17,False,Line Cook,16.0291941,DALLAS,28,Upscale Casual
153,2018-8,18,False,Line Cook,13.90790304,DALLAS,28,Upscale Casual
153,2018-9,19,False,Line Cook,15.94694528,DALLAS,28,Upscale Casual
153,2019-1,23,False,Line Cook,14.17983675,DALLAS,28,Upscale Casual
153,2019-2,24,False,Line Cook,15.24290808,DALLAS,28,Upscale Casual
153,2019-3,25,False,Line Cook,16.24478224,DALLAS,28,Upscale Casual
153,2019-4,26,False,Line Cook,15.96451024,DALLAS,28,Upscale Casual
153,2019-5,27,False,Line Cook,13.64431709,DALLAS,28,Upscale Casual
154,2017-10,8,False,Wait-Staff (Tipped),12.69381718,AUSTIN,27,Upscale Casual
154,2017-11,9,False,Wait-Staff (Tipped),14.07706393,AUSTIN,27,Upscale Casual
154,2017-12,10,False,Wait-Staff (Tipped),12.79935693,AUSTIN,27,Upscale Casual
154,2017-3,1,False,Wait-Staff (Tipped),14.63429521,AUSTIN,27,Upscale Casual
154,2017-4,2,False,Wait-Staff (Tipped),14.58427472,AUSTIN,27,Upscale Casual
154,2017-5,3,False,Wait-Staff (Tipped),15.0564991,AUSTIN,27,Upscale Casual
154,2017-6,4,False,Wait-Staff (Tipped),13.11477858,AUSTIN,27,Upscale Casual
154,2017-7,5,False,Wait-Staff (Tipped),14.85772339,AUSTIN,27,Upscale Casual
154,2017-8,6,False,Wait-Staff (Tipped),12.52923397,AUSTIN,27,Upscale Casual
154,2017-9,7,False,Wait-Staff (Tipped),14.40891031,AUSTIN,27,Upscale Casual
154,2018-1,11,False,Wait-Staff (Tipped),14.62492109,AUSTIN,27,Upscale Casual
154,2018-10,20,False,Wait-Staff (Tipped),14.39764791,AUSTIN,27,Upscale Casual
154,2018-11,21,False,Wait-Staff (Tipped),14.42953532,AUSTIN,27,Upscale Casual
154,2018-12,22,False,Wait-Staff (Tipped),17.36556239,AUSTIN,27,Upscale Casual
154,2018-2,12,False,Wait-Staff (Tipped),15.00919928,AUSTIN,27,Upscale Casual
154,2018-3,13,False,Wait-Staff (Tipped),15.19244143,AUSTIN,27,Upscale Casual
154,2018-4,14,False,Wait-Staff (Tipped),15.4589932,AUSTIN,27,Upscale Casual
154,2018-5,15,False,Wait-Staff (Tipped),15.70237756,AUSTIN,27,Upscale Casual
154,2018-6,16,False,Wait-Staff (Tipped),13.79296072,AUSTIN,27,Upscale Casual
154,2018-7,17,False,Wait-Staff (Tipped),16.70823823,AUSTIN,27,Upscale Casual
154,2018-8,18,False,Wait-Staff (Tipped),14.63800073,AUSTIN,27,Upscale Casual
154,2018-9,19,False,Wait-Staff (Tipped),16.21268566,AUSTIN,27,Upscale Casual
155,2017-10,8,False,Wait-Staff (Tipped),14.72052549,AUSTIN,27,Upscale Casual
155,2017-11,9,False,Wait-Staff (Tipped),15.87041746,AUSTIN,27,Upscale Casual
155,2017-12,10,False,Wait-Staff (Tipped),15.27421716,AUSTIN,27,Upscale Casual
155,2017-3,1,False,Wait-Staff (Tipped),15.26581307,AUSTIN,27,Upscale Casual
155,2017-4,2,False,Wait-Staff (Tipped),14.26353723,AUSTIN,27,Upscale Casual
155,2017-5,3,False,Wait-Staff (Tipped),15.63319844,AUSTIN,27,Upscale Casual
155,2017-6,4,False,Wait-Staff (Tipped),14.73112556,AUSTIN,27,Upscale Casual
155,2017-7,5,False,Wait-Staff (Tipped),16.0444331,AUSTIN,27,Upscale Casual
155,2017-8,6,False,Wait-Staff (Tipped),13.98936964,AUSTIN,27,Upscale Casual
155,2017-9,7,False,Wait-Staff (Tipped),16.38593265,AUSTIN,27,Upscale Casual
155,2018-1,11,False,Wait-Staff (Tipped),15.4229782,AUSTIN,27,Upscale Casual
155,2018-10,20,False,Wait-Staff (Tipped),14.32034081,AUSTIN,27,Upscale Casual
155,2018-11,21,False,Wait-Staff (Tipped),14.00527604,AUSTIN,27,Upscale Casual
155,2018-12,22,False,Wait-Staff (Tipped),14.83579314,AUSTIN,27,Upscale Casual
155,2018-2,12,False,Wait-Staff (Tipped),13.93729312,AUSTIN,27,Upscale Casual
155,2018-3,13,False,Wait-Staff (Tipped),15.47641209,AUSTIN,27,Upscale Casual
155,2018-4,14,False,Wait-Staff (Tipped),15.94964818,AUSTIN,27,Upscale Casual
155,2018-5,15,False,Wait-Staff (Tipped),16.16506183,AUSTIN,27,Upscale Casual
155,2018-6,16,False,Wait-Staff (Tipped),15.9485025,AUSTIN,27,Upscale Casual
155,2018-7,17,False,Wait-Staff (Tipped),13.78297872,AUSTIN,27,Upscale Casual
155,2018-8,18,False,Wait-Staff (Tipped),14.2796954,AUSTIN,27,Upscale Casual
155,2018-9,19,False,Wait-Staff (Tipped),15.31532003,AUSTIN,27,Upscale Casual
156,2017-10,8,False,Wait-Staff (Tipped),16.38641952,DALLAS,6,Upscale Casual
156,2017-11,9,False,Wait-Staff (Tipped),12.99267917,DALLAS,6,Upscale Casual
156,2017-12,10,False,Wait-Staff (Tipped),14.64397692,DALLAS,6,Upscale Casual
156,2017-3,1,False,Wait-Staff (Tipped),15.50705845,DALLAS,6,Upscale Casual
156,2017-4,2,False,Wait-Staff (Tipped),16.21145628,DALLAS,6,Upscale Casual
156,2017-5,3,False,Wait-Staff (Tipped),14.91281775,DALLAS,6,Upscale Casual
156,2017-6,4,False,Wait-Staff (Tipped),15.52416053,DALLAS,6,Upscale Casual
156,2017-7,5,False,Wait-Staff (Tipped),15.97649727,DALLAS,6,Upscale Casual
156,2017-8,6,False,Wait-Staff (Tipped),14.40331913,DALLAS,6,Upscale Casual
156,2017-9,7,False,Wait-Staff (Tipped),15.03354559,DALLAS,6,Upscale Casual
156,2018-1,11,False,Wait-Staff (Tipped),15.33775215,DALLAS,6,Upscale Casual
156,2018-10,20,False,Wait-Staff (Tipped),14.66127769,DALLAS,6,Upscale Casual
156,2018-11,21,False,Wait-Staff (Tipped),15.23165753,DALLAS,6,Upscale Casual
156,2018-12,22,False,Wait-Staff (Tipped),14.17554842,DALLAS,6,Upscale Casual
156,2018-2,12,False,Wait-Staff (Tipped),13.81348134,DALLAS,6,Upscale Casual
156,2018-3,13,False,Wait-Staff (Tipped),16.31194117,DALLAS,6,Upscale Casual
156,2018-4,14,False,Wait-Staff (Tipped),15.47448509,DALLAS,6,Upscale Casual
156,2018-5,15,False,Wait-Staff (Tipped),15.21792792,DALLAS,6,Upscale Casual
156,2018-6,16,False,Wait-Staff (Tipped),13.80006461,DALLAS,6,Upscale Casual
156,2018-7,17,False,Wait-Staff (Tipped),14.08326424,DALLAS,6,Upscale Casual
156,2018-8,18,False,Wait-Staff (Tipped),14.23031533,DALLAS,6,Upscale Casual
156,2018-9,19,False,Wait-Staff (Tipped),14.22326181,DALLAS,6,Upscale Casual
157,2016-5,1,False,Wait-Staff (Tipped),15.77550408,DALLAS,2,Casual Dining
157,2016-6,2,True,Expediter,15.08679245,DALLAS,2,Casual Dining
158,2014-11,1,False,Line Cook,14.08052069,DALLAS,22,Upscale Casual
158,2014-12,2,False,Line Cook,16.49162038,DALLAS,22,Upscale Casual
158,2015-1,3,False,Line Cook,14.26071606,DALLAS,22,Upscale Casual
