EO50 Approval Date,Business Name,Business Address,Business City,Business State,Business Phone,Postcode,Borough,Community Board,Latitude,Longitude,Council District,BIN,BBL,Census Tract (2020),Neighborhood Tabulation Area (NTA) (2020)
11/02/2022 12:00:00 AM,"E. E. Cruz & Co., Inc.",16-16 Whitestone Expressway,Whitestone,New York,212-431-3993,11357,QUEENS,407,40.784553,-73.82497,19,4617513,4041480065,945,QN0701
11/02/2022 12:00:00 AM,Pinnacle Alliance,4014 East Tremont Avenue,Bronx,New York,917-581-1882,10465,BRONX,210,40.820007,-73.817817,13,2080457,2055760092,132,BX1002
11/02/2022 12:00:00 AM,"PPF Industrial 27-11 49th Ave, LLC",1585 Broadway,New York,New York,212-761-4468,10036,MANHATTAN,105,40.760216,-73.985334,3,1076193,1010197502,125,MN0502
11/03/2022 12:00:00 AM,1 Holland LLC,1590 Troy Avenue,Brooklyn,New York,718-252-0126,11234,BROOKLYN,318,40.633425,-73.934252,45,3213364,3077270017,726,BK1801
11/03/2022 12:00:00 AM,"Carrier Enterprise Northeast, LLC.",240 West 35th St,New York,New York,973-276-2744,10001,MANHATTAN,105,40.752171,-73.991377,3,1014415,1007840064,109,MN0502
11/03/2022 12:00:00 AM,JDR Mechanical Corp,1163 Willis Ave,Albertson,New York,516-742-1289,11507,,,,,,,,,
11/03/2022 12:00:00 AM,Metal Men Mechanicals,103-21 98th Street,Ozone Park,New York,917-750-5972,11417,QUEENS,410,40.682679,-73.84219,32,4189681,4091210070,4002,QN1002
11/04/2022 12:00:00 AM,"Jantile, Inc.",100 Business Park Drive,Armonk,New York,718-665-5450,10504,,,,,,,,,
11/09/2022 12:00:00 AM,Rose Mechanical,1565 Ocean Ave,Bohemia,New York,631-750-6271,11716,,,,,,,,,
11/09/2022 12:00:00 AM,Rose Railings Inc,1230 Cellar Avenue,Clark,New Jersey,973-494-0200,07066,,,,,,,,,
11/09/2022 12:00:00 AM,"Securitas Electronic Security, Inc.",3 Westchester Plaza,Elmsford,New York,914-872-4301,10523,,,,,,,,,
11/10/2022 12:00:00 AM,Aish Mechanical Corp dba Tristate Fire Sprinkler,1237 39th St,Brooklyn,New York,718-237-1100,11218,BROOKLYN,312,40.64142,-73.98759,39,3123154,3052940058,226,BK1202
11/10/2022 12:00:00 AM,Berardi Stone Setting,300 Hamilton Avenue,White Plains,New York,914-644-8444,10601,,,,,,,,,
11/10/2022 12:00:00 AM,"Consolidated Flooring, LLC",16 West 22nd St,New York,New York,201-806-1387,10010,MANHATTAN,105,40.741214,-73.990884,3,1015531,1008230029,58,MN0501
11/14/2022 12:00:00 AM,1769 Brooklyn LLC,1769 86th Street,Brooklyn,New York,646-206-8356,11221,BROOKLYN,311,40.60753,-74.003083,38,3165744,3063430050,178,BK1102
11/14/2022 12:00:00 AM,"Dalan Management & Associates, Inc.",134 West 125th Street,New York,New York,607-208-8288,10001,MANHATTAN,110,40.808462,-73.947137,9,1057820,1019090012,222,MN1001
11/14/2022 12:00:00 AM,Manhattan Concrete,511 Canal Street,New York,New York,212-235-2017,10013,MANHATTAN,102,40.724425,-74.008915,1,1010287,1005940008,37,MN0201
11/14/2022 12:00:00 AM,Mckeon Door East,44 Sawgrass Dr,New York,New York,631-803-3000,11713,MANHATTAN,,,,,,,,
11/14/2022 12:00:00 AM,"TEC Building Systems, LLC",47-25 34th Street,Long Island City,New York,718-247-2100,11101,QUEENS,402,40.741954,-73.931265,26,4003445,4002500001,19901,QN0202
11/14/2022 12:00:00 AM,United Brothers Pro Construction Corp,3330 De LaValle Ave,Bronx,New York,718-882-0218,10475,BRONX,,,,,,,,
11/15/2022 12:00:00 AM,Albireo Energy,3 Ethel Roade,Edison,New Jersey,732-243-4843,08817,,,,,,,,,
11/15/2022 12:00:00 AM,Barone Steel Fabricators Inc,128 44th Street,Brooklyn,New York,718-832-4705,11232,BROOKLYN,307,40.65331,-74.014866,38,3320138,3007350050,1803,BK0702
11/15/2022 12:00:00 AM,Sandstone Structures LLC,2050 Center Ave,Fort Lee,New Jersey,718-521-4622,07024,,,,,,,,,
11/16/2022 12:00:00 AM,Cong Beth Aron Visrael Karlin Stolin Inc.,4609 16th Ave,Brooklyn,New York,718-643-1658,11204,BROOKLYN,312,40.632598,-73.983874,44,3000000,3054370106,476,BK1202
11/16/2022 12:00:00 AM,New York Verified Interior Corp.,829 East 15th St,Brooklyn,New York,718-208-1717,11230,BROOKLYN,314,40.629381,-73.962183,45,3179372,3066990076,532,BK1403
11/16/2022 12:00:00 AM,"R&R Scaffolding, Ltd.",235 Moonachie Rd,Moonachie,New Jersey,201-438-3020,07074,,,,,,,,,
11/17/2022 12:00:00 AM,"11  M.S.N, LLC",15 East 26th Street,New York,New York,212-847-3748,10010,MANHATTAN,105,40.743119,-73.987387,3,1016877,1008567503,56,MN0501
11/22/2022 12:00:00 AM,245 Park Avenue Property LLC,c/o SL Green Realty Corp. One Vanderbuilt Avenue,New York,New York,212-594-2799,10017,MANHATTAN,,,,,,,,
11/22/2022 12:00:00 AM,AMR Electrical Contracting Corp.,315 Jackson Avenue,Bronx,New York,718-902-2263,10454,BRONX,201,40.806794,-73.911767,8,2092958,2025680063,2702,BX0101
11/22/2022 12:00:00 AM,Noble Construction Group,1 Harmon Plaza,Secaucus,New Jersey,201-770-1120,07094,,,,,,,,,
11/22/2022 12:00:00 AM,Techno Acoustics Holdings LLC,58-85 57th Street,Maspeth,New York,917-440-9189,11378,QUEENS,405,40.71824,-73.911914,30,4533732,4026220113,53501,QN0501
11/22/2022 12:00:00 AM,Wesbuilt Construction Managers LLC,31 East 3nd Street,New York,New York,212-410-0270,10016,MANHATTAN,,,,,,,,
11/23/2022 12:00:00 AM,Highbury Concrete Inc.,53-19 46th Street,Flushing,New York,718-424-4423,11378,QUEENS,402,40.732155,-73.92159,26,4521014,4025440001,205,QN0202
11/30/2022 12:00:00 AM,American National Insulation Inc.,115 N. Gold Drive,Robbinsville,New Jersey,386-304-2222,08691,,,,,,,,,
11/30/2022 12:00:00 AM,"Gotham Drywall, Inc.",31-00 47th Ave,Long Island City,New York,212-867-7580,11101,QUEENS,402,40.74306,-73.935652,26,4003539,4002810001,19902,QN0202
11/30/2022 12:00:00 AM,Rolando Mechanical of NY Corp.,24-15 45th Street,Astoria,New York,718-606-1282,11103,QUEENS,401,40.767562,-73.906505,22,4012872,4007180030,141,QN0104
11/30/2022 12:00:00 AM,"Sigma Electric, Inc",52-32 83rd Street,Elmhurst,New York,718-545-1619,11373,QUEENS,404,40.732842,-73.883826,30,4066050,4029030018,499,QN0401
12/02/2022 12:00:00 AM,National Elevator Cab & Door Corp.,63 Flushing Avenue,Brooklyn,New York,718-478-5900,11205,BROOKLYN,302,40.69802,-73.974986,33,3335129,3020230001,543,BK0261
12/05/2022 12:00:00 AM,Berkowitz Realty LLC,670 Flushing Avenue,Brooklyn,New York,347-663-1152,11206,BROOKLYN,303,40.70025,-73.945932,36,3048321,3017220016,257,BK0301
12/05/2022 12:00:00 AM,"Component Assemby Systems, Inc.",620 Fifth Avenue,Pelham,New York,914-738-5400,10803,,,,,,,,,
12/05/2022 12:00:00 AM,Tournesol Siteworks,2930 Faber Street,Union City,California,800-542-2282,94587,,,,,,,,,
12/05/2022 12:00:00 AM,ZBL 66t street LLC,1463 66th Street,Brooklyn,New York,347-663-1152,11219,BROOKLYN,311,40.623335,-73.99875,43,,,190,BK1101
12/06/2022 12:00:00 AM,"Construction Resource Services, LLC","8200 Boyle Parkway,",Twinsburg,Ohio,330-486-3471,44087,,,,,,,,,
12/06/2022 12:00:00 AM,"Precast Services, Inc.",8200 Boyle Parkway,Twinsburg,Ohio,610-901-3207,44087,,,,,,,,,
12/07/2022 12:00:00 AM,1730 Bedford Realty LLC,1820 Avenue M,Brooklyn,New York,718-703-7004,11230,BROOKLYN,314,40.618372,-73.956667,44,3181078,3067470007,538,BK1403
12/07/2022 12:00:00 AM,GDI Construction LLC,15 Verbena Avenue,Floral Park,New York,516-821-2004,11001,QUEENS,,,,,,,,
12/07/2022 12:00:00 AM,Grand Concourse Fordam LLC,15 Verbena Avenue,Floral Park,New York,516-821-2065,11001,QUEENS,,,,,,,,
12/08/2022 12:00:00 AM,Trane,10-27 46th Avenue,Long island City,New York,718-269-3600,11101,QUEENS,402,40.74673,-73.951921,26,4000398,4000490010,702,QN0201
12/16/2022 12:00:00 AM,Advent Industrial Corporation,1 Hazen Lane,Carmel,New York,845-225-6164,10512,,,,,,,,,
12/16/2022 12:00:00 AM,"Centennial Elevator Industries, Inc.",24-35 47th Street,Astoria,New York,718-726-5900,11103,QUEENS,401,40.766425,-73.905218,22,4539948,4007330029,141,QN0104
12/16/2022 12:00:00 AM,Jingang Northern LLC,138-18 Northern Blvd,Queens,New York,718-349-6600,11354,QUEENS,407,40.764043,-73.827561,20,4113291,4050100028,865,QN0707
12/16/2022 12:00:00 AM,Manhattan Constructors LLC,282 Hudson Street,New York,New York,917-693-5252,10013,MANHATTAN,102,40.725402,-74.007623,1,1009735,1005790001,37,MN0201
12/19/2022 12:00:00 AM,Chesakl Enterprises inc.,3099 Cropsey Avenue,Brooklyn,New York,917-821-5118,11224,BROOKLYN,313,40.579785,-73.985474,47,3329313,3069950017,348,BK1302
12/19/2022 12:00:00 AM,Frontal Enterprises LLC,3099 Cropsey Avenue,Brooklyn,New York,917-821-5118,11224,BROOKLYN,313,40.579785,-73.985474,47,3329313,3069950017,348,BK1302
12/19/2022 12:00:00 AM,Rosenwach Tank Co LLC,43-02 Ditmars Blvd,Astoria,New York,718-729-4900,11105,QUEENS,401,40.771246,-73.903803,22,4439585,4007820001,119,QN0101
12/20/2022 12:00:00 AM,Northgate Electric,63 Depot Road,Huntington,New York,631-897-1592,11746,,,,,,,,,
12/21/2022 12:00:00 AM,On-Trac Construction Associates Inc.,86-40 122nd Street,Richmond Hill,New York,718-441-6717,11418,QUEENS,409,40.70139,-73.828564,29,4193742,4092750056,144,QN0902
12/21/2022 12:00:00 AM,RJB Contracting Carting Corp,36-31 10th Street,Long Island City,New York,718-303-0782,11105,QUEENS,401,40.760904,-73.941089,26,4004307,4003530004,85,QN0105
12/21/2022 12:00:00 AM,TT Mechanical Corp,8077 Cypress Ave.,Glendale,New York,646-941-5002,11385,QUEENS,405,40.692834,-73.895082,30,4091109,4037310090,565,QN0503
12/22/2022 12:00:00 AM,6025 6th Avenue LLC,12203 6th Avenue,College Point,New York,917-916-5917,11356,QUEENS,407,40.791658,-73.845298,19,,,939,QN0701
12/22/2022 12:00:00 AM,Jun's Construction Inc.,122-03 14th Avenue,College Point,New Mexico,917-916-5917,11356,QUEENS,407,40.785403,-73.845605,19,4096943,4039970001,947,QN0701
12/23/2022 12:00:00 AM,2918 Arnow Real Estate Corpl.,731 Main Street,New Rochelle,New York,917-939-9667,10801,,,,,,,,,
12/23/2022 12:00:00 AM,"430 East 180 Street, Inc.",731 Main Street,New Rochelle,New York,917-939-9667,10801,,,,,,,,,
12/23/2022 12:00:00 AM,AMG Hospitality LLC,731 Main Street,New Rochelle,New York,917-939-9667,10801,,,,,,,,,
12/23/2022 12:00:00 AM,Supreme Builders Corp,183-30 Jamaica Avenue,Queens,New York,718-454-0800,11423,QUEENS,412,40.708942,-73.776853,27,4448883,4103520061,444,QN1201
12/29/2022 12:00:00 AM,The W Tower LLC,3 Skillman Street,Brooklyn,New York,917-613-9050,11205,BROOKLYN,303,40.698449,-73.957874,33,3000000,3018860030,1237,BK0301
12/30/2022 12:00:00 AM,ARA Construction Corp.,7500 Energy Court,Curtis Bay,Maryland,443-770-0800,21226,,,,,,,,,
01/04/2023 12:00:00 AM,"Allan Briteway Electrical Contractors, Inc.",228 East 45th Street,New York,New York,718-614-0277,10017,MANHATTAN,106,40.752355,-73.972266,4,1037578,1013180033,90,MN0604
01/04/2023 12:00:00 AM,Metro-Tech Erectors Corp.,58-02 Maspeth Avenue,Maspeth,New York,718-366-3024,11378,QUEENS,405,40.72309,-73.911828,30,4059787,4026720075,531,QN0501
01/06/2023 12:00:00 AM,Absolute Electrical Contracting of NY Inc,308 West 38th Street,New York,New York,212-776-4049,10018,MANHATTAN,104,40.754949,-73.992225,3,1013625,1007610041,111,MN0401
01/10/2023 12:00:00 AM,4923 TS LLC,7207 13 Avenue,Brooklyn,New York,917-682-2288,11228,BROOKLYN,310,40.62191,-74.005742,38,3158269,3061890007,198,BK1002
01/10/2023 12:00:00 AM,Advanced Equipment Corp.,2401 West Commonwealth Avenue,Fullerton,California,714-635-5340,92833,,,,,,,,,
01/10/2023 12:00:00 AM,Sheng Sheng Construction Inc.,17-17 166th Street,Whitestone,New York,718-281-2668,11357,QUEENS,407,40.782342,-73.797193,19,4000000,4057410001,1017,QN0703
01/11/2023 12:00:00 AM,Domino Refinery LLC,45 Main Street,Brooklyn,New York,718-222-2500,11201,BROOKLYN,302,40.702799,-73.990677,33,3329423,3000370001,21,BK0202
01/11/2023 12:00:00 AM,"Fresno Decorative Painting, Inc.",324 Lafayette Street,New York,New York,212-966-0676,10012,MANHATTAN,102,40.725545,-73.994974,2,1008216,1005220028,5502,MN0202
01/11/2023 12:00:00 AM,"GH123GREENWICH, LLC",9130 Sunset Boulevard,West Hollywood,California,917-608-6057,90069,,,,,,,,,
01/11/2023 12:00:00 AM,Refinery Construction LLC,45 Main Street,Brooklyn,New York,718-222-2500,11201,BROOKLYN,302,40.702799,-73.990677,33,3329423,3000370001,21,BK0202
01/12/2023 12:00:00 AM,Cooper Plastering,30 Nixon Lane,Edison,New Jersey,732-650-1919,08837,,,,,,,,,
01/19/2023 12:00:00 AM,1100 Leggett Owner LLC,c/o Innovo Property Group 1370 Avenue of the Americas,New York,New York,212-218-3150,10019,MANHATTAN,,,,,,,,
01/19/2023 12:00:00 AM,28-90 Review Ave Property Owner LLC,"c/o Innovo Property Group, 1370 Avenue of the Americas",New York,New York,646-659-2385,10019,MANHATTAN,,,,,,,,
01/19/2023 12:00:00 AM,Brause Plaza North LLC,52 Vanderbilt Avenue,New York,New York,212-697-5454,10017,MANHATTAN,105,40.754036,-73.977214,4,1035375,1012790045,94,MN0502
01/20/2023 12:00:00 AM,Evans Electrical Services Inc.,2861 Bruckner Blvd,Bronx,New York,732-619-1466,10465,BRONX,210,40.832502,-73.829751,13,2072600,2053060076,194,BX1002
01/20/2023 12:00:00 AM,Tristate Plumbing Services Corp.,1431 Cromwell Ave.,Bronx,New York,212-563-0341,10452,BRONX,204,40.841693,-73.919177,16,2008686,2028720183,21302,BX0403
01/20/2023 12:00:00 AM,Westside Windows,4403 15th Ave,Brooklyn,New York,917-771-7031,11219,BROOKLYN,312,40.635071,-73.984886,44,3128289,3054310009,232,BK1202
01/23/2023 12:00:00 AM,Freedom Electrical & Data Inc.,2556 Arthur Kill Road,Staten Island,New York,718-967-7200,10309,STATEN IS,503,40.552668,-74.218422,51,5086599,5070710001,20805,SI0303
01/23/2023 12:00:00 AM,KSS Construction Inc.,200 Atlantic Ave.,Oceanside,New York,516-897-6666,11572,,,,,,,,,
01/24/2023 12:00:00 AM,Baruffi Bros Inc.,907 N Main Rd,Vineland,New Jersey,856-691-7200,08360,,,,,,,,,
01/25/2023 12:00:00 AM,1055 63RD LLC,1167 57 Street,Brooklyn,New York,718-637-4893,11213,BROOKLYN,312,40.632387,-73.999805,44,3140033,3056890054,216,BK1202
01/26/2023 12:00:00 AM,Center 15 LLC,3611 14th Avenue,Brooklyn,New York,718-686-6263,11218,BROOKLYN,312,40.640848,-73.982459,39,3125035,3053490001,228,BK1202
01/26/2023 12:00:00 AM,Cityscape Builders LLC,5314 16th Ave.,Brooklyn,New York,718-435-5522,11204,BROOKLYN,312,40.628681,-73.987975,44,3130163,3054770039,238,BK1202
01/27/2023 12:00:00 AM,"AAU TARGEE RHINE REALTY, LLC",4280 Hylan Blvd,Staten Island,New York,718-221-1100,10312,STATEN IS,503,40.53606,-74.151909,51,5153157,5053180001,15603,SI0302
01/27/2023 12:00:00 AM,DS Fordham Landing 1 LLC,343 Taconic Road,Greenwich,California,646-413-0575,06831,,,,,,,,,
01/27/2023 12:00:00 AM,JJ Matthews Inc.,519 S. 5th Avenue,Mount Vernon,New York,914-237-9200,10550,,,,,,,,,
01/31/2023 12:00:00 AM,"Nevco Contracting, Inc.",9-11 N. West Street,Mount Vernon,New York,914-258-2401,10550,,,,,,,,,
02/01/2023 12:00:00 AM,"Ferguson Enterrises, LLC",12500 Jefferson Avenue,Newport News,Virginia,757-874-7795,23602,,,,,,,,,
02/01/2023 12:00:00 AM,"Structure Tone, Inc.",330 West 34th St,New York,New York,212-481-6100,10001,MANHATTAN,104,40.752619,-73.994503,3,1013553,1007570054,103,MN0401
02/02/2023 12:00:00 AM,"Transform Electrical Contractors, Inc.",32 E. 31st Street,New York,New York,212-686-8788,10016,MANHATTAN,105,40.745729,-73.984052,2,1016970,1008600055,74,MN0501
02/06/2023 12:00:00 AM,1-10 Bush Terminal Owner LP,"c/o Bush Terminal Holdings, LP, 220-36th Street",Brooklyn,New York,718-965-6450,11232,BROOKLYN,307,40.652939,-74.018322,38,,,1803,BK0702
02/07/2023 12:00:00 AM,Spectrum Painting,1 Byram Brook Place,Armonk,New York,914-723-4800,10504,,,,,,,,,
02/10/2023 12:00:00 AM,"M&S Mechanical Services, Inc.",300 Denton Avenue,New Hyde Park,New York,516-307-9444,11040,,,,,,,,,
02/13/2023 12:00:00 AM,4040 Northern LLC,7500 Westside Avenue,North Bergen,New Jersey,631-291-0004,07047,,,,,,,,,
02/13/2023 12:00:00 AM,"Aabco Sheet Metal Co., Inc.",47-40 Metropolitan Ave,Maspeth,New York,718-821-1166,11385,QUEENS,405,40.713695,-73.91899,34,4548477,4033750015,53901,QN0502
02/15/2023 12:00:00 AM,821 Broadway LLC,441 Lexington Avenue,New York,New York,212-503-0903,10017,MANHATTAN,106,40.752726,-73.974793,4,1036174,1012990022,92,MN0604
02/15/2023 12:00:00 AM,Coordinated Metals Inc.,626 16th Street,Carlstadt,New Jersey,201-460-7280,07072,,,,,,,,,
02/15/2023 12:00:00 AM,Kelly Interiors,1029 Garry Terrace,Secaucus,New Jersey,201-805-6223,07094,,,,,,,,,
02/16/2023 12:00:00 AM,Linder Enterprises,3200 Third Avenue,Mankato,Minnesota,507-388-7777,56001,,,,,,,,,
02/17/2023 12:00:00 AM,Richter + Ratner Ccontracting Corp.,45 West 36th Street,New York,New York,212-936-4500,10018,MANHATTAN,105,40.75059,-73.985661,4,1015923,1008380015,84,MN0502
02/21/2023 12:00:00 AM,One Seven Five Water LLC,249 Smith Street,Brooklyn,New York,347-925-0909,11231,BROOKLYN,306,40.683311,-73.992767,39,3006697,3004150008,75,BK0601
02/21/2023 12:00:00 AM,SPK Lewis Construction LLC,35 W 36th Street,New York,New York,212-645-6800,10028,MANHATTAN,105,40.750518,-73.985487,4,1015925,1008387503,84,MN0502
02/23/2023 12:00:00 AM,"Unity Construction Services, Inc.",2500 Main Street,Sayreville,New Jersey,732-967-9800,08872,,,,,,,,,
02/24/2023 12:00:00 AM,"COASTAL TILE & MARBLE, INC.",690 N. Broadway,N White Plains,New York,914-946-7971,10603,,,,,,,,,
02/24/2023 12:00:00 AM,"International Asbestos Removal, Inc.",119 Cooper Street,Babylon,New York,718-335-0304,11702,,,,,,,,,
02/24/2023 12:00:00 AM,RS Piping Corp.,10 Cozy Glen Ct,Saddle Brook,New Jersey,862-203-1292,07663,,,,,,,,,
02/28/2023 12:00:00 AM,"1211 6th Avenue Property Owner, L.L.C.","c/o Hines, 3 Bryant Park",New York,New York,212-840-8615,10036,MANHATTAN,105,40.753496,-73.982964,4,1000000,1012570002,84,MN0502
02/28/2023 12:00:00 AM,296 West Fordam Road Inc.,115 New Canaan Avenue,Norwalk,Connecticut,203-919-6337,06850,,,,,,,,,
02/28/2023 12:00:00 AM,Centauri Development Inc,18-16 127th Street,College Point,New York,718-460-1696,11356,QUEENS,407,40.782982,-73.841346,19,4564796,4041320027,925,QN0701
03/01/2023 12:00:00 AM,Elite Flooring,100 Business Park Drive,Armonk,New York,718-655-5450,10504,,,,,,,,,
03/01/2023 12:00:00 AM,Wesco Distribution,500 Prime Place,Hauppauge,New York,412-454-2200,11788,,,,,,,,,
03/02/2023 12:00:00 AM,Advanced Cladding Construction Corp.,811 Mclean Ave,Yonkers,New York,917-952-5107,10704,,,,,,,,,
03/02/2023 12:00:00 AM,Shoreline Builders LLC,333 West 39th Street,New York,New York,212-203-2868,10018,MANHATTAN,104,40.755792,-73.99225,3,1013681,1007630018,115,MN0402
03/02/2023 12:00:00 AM,Simpliying IT Consultants LLC,1480 Prospect Avenue,East Meadow,New York,516-544-8500,11554,,,,,,,,,
03/06/2023 12:00:00 AM,Central Interiors Inc.,501 7th Avenue,New York,New York,212-481-5550,10018,MANHATTAN,105,40.752984,-73.989165,3,1015253,1008130001,109,MN0502
03/06/2023 12:00:00 AM,CW Northern LLC,34-30 Collins Place,Flushing,New York,718-939-3397,11354,QUEENS,407,40.764762,-73.835285,20,4111892,4049450073,869,QN0707
03/06/2023 12:00:00 AM,First F&L Realty LLC,262 Starr Street,Brooklyn,New York,347-728-0609,11237,BROOKLYN,304,40.706426,-73.921815,34,3072789,3032000011,447,BK0401
03/06/2023 12:00:00 AM,"Front Wave Construction, Inc.",142-08 People Avenue,Flushing,New York,516-986-8688,11355,QUEENS,,,,,,,,
03/07/2023 12:00:00 AM,90-75 Sutphin Realty LLC,34-30 Collins Place,Flushing,New York,718-939-3397,11354,QUEENS,407,40.764762,-73.835285,20,4111892,4049450073,869,QN0707
03/07/2023 12:00:00 AM,Build NYC Group Corp.,1180 Avenue of the Americas,New York,New York,212-847-9601,10166,MANHATTAN,105,40.757479,-73.982176,4,1034313,1012620001,96,MN0502
03/09/2023 12:00:00 AM,"Bruno Frustaci Contracting, Inc.",347 37th Street,Brooklyn,New York,718-567-0229,11232,BROOKLYN,307,40.654356,-74.005993,38,3395298,3006960048,84,BK0702
03/09/2023 12:00:00 AM,CHV 329 Clarkson Avenue L.P.,1720 Church Avenue,Brooklyn,New York,917-208-8011,11226,BROOKLYN,314,40.649363,-73.963253,40,3341487,3050970085,512,BK1401
03/09/2023 12:00:00 AM,Eastland Assoc. Corp.,"173 Huguenot St,",New Rochelle,New York,914-403-2953,10801,,,,,,,,,
03/09/2023 12:00:00 AM,United Structural Works,100 Brenner Drive,Congers,New York,845-268-3600,10920,,,,,,,,,
03/13/2023 12:00:00 AM,"21 ST Ventures, LLC",33-66 Farrignton Street,Flushing,New York,718-939-1060,11354,QUEENS,,,,,,,,
03/13/2023 12:00:00 AM,35 Ave Xu Holdings LLC,33-66 Farrington Street,Flushing,New York,718-939-1060,11354,QUEENS,407,40.766303,-73.832544,20,4618575,4049497501,869,QN0707
03/13/2023 12:00:00 AM,Columne Development LLC,1015 Cedar Swamp Road,Glen Head,New York,917-686-0772,11545,,,,,,,,,
03/14/2023 12:00:00 AM,"Phillips Construction, Inc.",423 Manchester Way,Wyckoff,New Jersey,201-445-2656,07481,,,,,,,,,
03/15/2023 12:00:00 AM,"Fox News Network, LLC",1211 6th Avenue,New York,New York,212-301-3000,10036,MANHATTAN,105,40.758393,-73.981537,4,1022678,1010000029,125,MN0502
03/15/2023 12:00:00 AM,King C Steel Works LLC,270 Randolph Avenue,Brooklyn,New York,718-388-6767,11237,BROOKLYN,,,,,,,,
03/15/2023 12:00:00 AM,Skylight Development Inc,44 Keene Knolls Way,Keene,New York,347-670-3269,12942,,,,,,,,,
03/15/2023 12:00:00 AM,"Techno-Volt Electric, Inc",28-29 119 STREET,FLUSHING,New York,718-359-8070,11354,QUEENS,407,40.77268,-73.8488,19,4100693,4043160004,907,QN0701
03/16/2023 12:00:00 AM,Erection & Welding Contractors LLC,190 New Park Drive,Berlin,Connecticut,860-828-9353,06037,,,,,,,,,
03/16/2023 12:00:00 AM,JEL Equipment Rentals LLC/RYC Turbos Corp.,780 Long Beach Blvd,Long Beach,New York,646-281-3135,11561,,,,,,,,,
03/16/2023 12:00:00 AM,Unlimited Stone Works Inc.,33-53 10th Street,Astoria,New York,718-279-4060,11106,QUEENS,401,40.765887,-73.937991,22,4436727,4003190020,85,QN0105
03/17/2023 12:00:00 AM,394 Mother Gaston LLC,21 Howard Street,New York,New York,347-451-6899,10013,MANHATTAN,102,40.719399,-74.000307,1,1002692,1002090028,45,MN0201
03/17/2023 12:00:00 AM,Get Real Surfaces,121 Washington Street,Poughkeepsie,New York,845-452-3988,12601,,,,,,,,,
03/17/2023 12:00:00 AM,LCD Elevator Repair Inc.,224 East 2nd Street,Mineola,New York,516-705-8817,11501,,,,,,,,,
03/20/2023 12:00:00 AM,"Benchmark Builders, Inc.",237 West 35th Street,New York,New York,212-766-8800,10001,MANHATTAN,105,40.752152,-73.991287,3,1014425,1007850018,109,MN0502
03/20/2023 12:00:00 AM,Hidden Hill Hospitality Construction and Renovation Inc.,870 7th Ave,New York,New York,973-934-0375,10019,MANHATTAN,105,40.764521,-73.980773,6,1024878,1010277501,137,MN0502
03/20/2023 12:00:00 AM,RPH Hotels 51st Street Owner LLC,870 2nd Avenue,New York,New York,646-710-5710,10018,MANHATTAN,106,40.752643,-73.970137,4,1088794,1013390027,90,MN0604
03/20/2023 12:00:00 AM,"United States Information Sytems, Inc.",35 West Jefferson Avenue,Pearl River,New York,845-536-8106,10965,,,,,,,,,
03/20/2023 12:00:00 AM,"Wilkstone, LLC",128 19th Avenue,Paterson,New Jersey,973-684-5100,07513,,,,,,,,,
03/21/2023 12:00:00 AM,40th Avenue Dutch Kills Realty LLC,36-08 30 Avenue,Astoria,New York,718-721-8585,11103,QUEENS,401,40.764935,-73.917231,22,4010011,4006510044,63,QN0103
03/21/2023 12:00:00 AM,Best Contracting,2114 Aurthur Avenue,Bronx,New York,917-287-3990,10457,BRONX,,,,,,,,
03/21/2023 12:00:00 AM,East 180 Operating LLC,374 Mclean Avenue,Yonkers,New York,917-731-1321,10705,,,,,,,,,
03/21/2023 12:00:00 AM,Jerome Aluminum Products Corp,625 Main Street,Westbury,New York,516-277-8700,11590,,,,,,,,,
03/21/2023 12:00:00 AM,N.Y. Preferred Development Group,36-08 30 Avenue,Astoria,New York,347-408-7794,11103,QUEENS,401,40.764935,-73.917231,22,4010011,4006510044,63,QN0103
03/21/2023 12:00:00 AM,Star Construction & Stone Inc,58-59 59th Street,Maspeth,New York,917-204-6198,11378,QUEENS,405,40.719497,-73.908232,30,4533547,4026990106,525,QN0501
03/21/2023 12:00:00 AM,"The Omara Organization, Inc.",261 WEST 35th Street,New York,New York,212-412-7177,10001,MANHATTAN,105,40.752358,-73.991774,3,1014422,1007850007,109,MN0502
03/22/2023 12:00:00 AM,61 West 23rd Street LLC,10 East 53rd Street,New York,New York,212-220-9945,10022,MANHATTAN,105,40.760121,-73.975144,4,1035709,1012880007,102,MN0502
03/23/2023 12:00:00 AM,"L&K Partners, Inc.",104 East 25th Street,New York,New York,212-682-8448,10010,MANHATTAN,105,40.741282,-73.984999,2,1018088,1008800084,68,MN0602
03/24/2023 12:00:00 AM,Montrose Heights LLC,199 Lee Avenue,Brooklyn,New York,718-206-8118,11211,BROOKLYN,301,40.701995,-73.955762,33,3060998,3022260001,533,BK0103
03/27/2023 12:00:00 AM,Cord Contracting Co Inc,80 Crossways Park Dr,Woodbury,New York,516-626-8800,11797,,,,,,,,,
03/27/2023 12:00:00 AM,"Doorline Glass & Metal, Inc.",19040 45th Street,Astoria,New York,347-738-5582,11105,QUEENS,401,40.775459,-73.897544,22,4015227,4007880042,12301,QN0101
03/27/2023 12:00:00 AM,L3 Berry and N 6 LLC,550 West Adams Street,Chicago,Illinois,312-878-4845,60661,,,,,,,,,
